

order_id,order_date,demand_level,unit_price,quantity,total_order_value,margin_percent,ai_cancel_flag,cancellation_reason,order_status_before_ai_only,revenue_lost_before_ai_only,recoverable_flag,intervention_attempted_by_navedas,intervention_success,intervention_failure_reason,order_status_after_navedas,revenue_prevented_by_navedas,avoidable_revenue_loss_after_navedas,profit_lost_before_ai_only,profit_lost_after_navedas,margin_saved_after_navedas,intervention_cost,net_profit_impact_due_to_navedas,recovery_rate_flag
ORD-700802,03-06-2025,High,280,2,560,0.37,1,Stock Sync Delay,Cancelled,560,1,1,1,None,Fulfilled,560,0,207.2,0.0,207.2,15,192.2,1
ORD-700803,14-02-2025,Medium,1719,2,3438,0.31,1,Stock Sync Delay,Cancelled,3438,1,1,1,None,Fulfilled,3438,0,1065.78,0.0,1065.78,15,1050.78,1
ORD-700804,06-01-2025,Low,627,1,627,0.3,1,Stock Sync Delay,Cancelled,627,1,1,0,Vendor SLA Delay,Cancelled,0,627,188.1,188.1,0.0,15,-203.1,0
ORD-700805,23-05-2025,Medium,2324,2,4648,0.31,1,Stock Sync Delay,Cancelled,4648,1,1,0,Customer Payment Expired,Cancelled,0,4648,1440.8799999999999,1440.8799999999999,0.0,15,-1455.8799999999999,0
ORD-700806,30-04-2025,Medium,1372,1,1372,0.37,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700807,31-01-2025,Low,365,3,1095,0.37,1,Payment Expired,Cancelled,1095,0,0,0,Not Recoverable,Cancelled,0,0,405.15,0.0,0.0,0,0.0,0
ORD-700808,16-01-2025,High,1541,1,1541,0.37,1,Vendor Split Possible,Cancelled,1541,1,1,0,Customer Payment Expired,Cancelled,0,1541,570.17,570.17,0.0,15,-585.17,0
ORD-700809,21-03-2025,High,1385,3,4155,0.28,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700810,03-06-2025,High,2479,3,7437,0.35,1,AI Logic Gap - SKU Mapping,Cancelled,7437,1,1,1,None,Fulfilled,7437,0,2602.95,0.0,2602.95,15,2587.95,1
ORD-700811,09-02-2025,Low,178,1,178,0.43,1,AI Logic Gap - SKU Mapping,Cancelled,178,0,0,0,Not Recoverable,Cancelled,0,0,76.53999999999999,0.0,0.0,0,0.0,0
ORD-700812,08-04-2025,Medium,2209,1,2209,0.41,1,Stock Sync Delay,Cancelled,2209,1,1,1,None,Fulfilled,2209,0,905.6899999999999,0.0,905.6899999999999,15,890.6899999999999,1
ORD-700813,25-02-2025,Medium,1496,3,4488,0.38,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700814,17-05-2025,High,334,1,334,0.25,1,Payment Expired,Cancelled,334,0,0,0,Not Recoverable,Cancelled,0,0,83.5,0.0,0.0,0,0.0,0
ORD-700815,20-04-2025,Low,1100,1,1100,0.41,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700816,01-02-2025,Low,728,2,1456,0.26,1,Stock Sync Delay,Cancelled,1456,1,1,1,None,Fulfilled,1456,0,378.56,0.0,378.56,15,363.56,1
ORD-700817,17-01-2025,Low,2885,3,8655,0.31,1,Stock Sync Delay,Cancelled,8655,1,1,1,None,Fulfilled,8655,0,2683.05,0.0,2683.05,15,2668.05,1
ORD-700818,06-02-2025,High,1748,1,1748,0.31,1,AI Logic Gap - SKU Mapping,Cancelled,1748,1,1,1,None,Fulfilled,1748,0,541.88,0.0,541.88,15,526.88,1
ORD-700819,02-05-2025,High,1368,3,4104,0.43,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700820,27-04-2025,Medium,563,3,1689,0.41,1,Vendor Split Possible,Cancelled,1689,1,1,1,None,Fulfilled,1689,0,692.49,0.0,692.49,15,677.49,1
ORD-700821,19-06-2025,Low,2667,3,8001,0.27,1,AI Logic Gap - SKU Mapping,Cancelled,8001,0,0,0,Not Recoverable,Cancelled,0,0,2160.27,0.0,0.0,0,0.0,0
ORD-700822,10-05-2025,High,1148,1,1148,0.26,1,Stock Sync Delay,Cancelled,1148,1,1,1,None,Fulfilled,1148,0,298.48,0.0,298.48,15,283.48,1
ORD-700823,19-02-2025,Medium,2107,1,2107,0.39,1,Stock Sync Delay,Cancelled,2107,1,1,1,None,Fulfilled,2107,0,821.73,0.0,821.73,15,806.73,1
ORD-700824,18-06-2025,High,358,1,358,0.45,1,Vendor Split Possible,Cancelled,358,0,0,0,Not Recoverable,Cancelled,0,0,161.1,0.0,0.0,0,0.0,0
ORD-700825,26-03-2025,Medium,525,1,525,0.44,1,AI Logic Gap - SKU Mapping,Cancelled,525,0,0,0,Not Recoverable,Cancelled,0,0,231.0,0.0,0.0,0,0.0,0
ORD-700826,08-01-2025,Low,2601,2,5202,0.43,1,Vendor Split Possible,Cancelled,5202,1,1,1,None,Fulfilled,5202,0,2236.86,0.0,2236.86,15,2221.86,1
ORD-700827,31-03-2025,High,1657,2,3314,0.32,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700828,04-01-2025,Low,1068,3,3204,0.35,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700829,18-01-2025,Medium,813,3,2439,0.35,1,AI Logic Gap - SKU Mapping,Cancelled,2439,0,0,0,Not Recoverable,Cancelled,0,0,853.65,0.0,0.0,0,0.0,0
ORD-700830,16-02-2025,Medium,2433,1,2433,0.42,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700831,24-02-2025,High,1030,2,2060,0.27,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700832,15-01-2025,High,628,1,628,0.38,1,Vendor Split Possible,Cancelled,628,1,1,1,None,Fulfilled,628,0,238.64000000000001,0.0,238.64000000000001,15,223.64000000000001,1
ORD-700833,25-03-2025,Low,363,2,726,0.4,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700834,26-05-2025,Low,1402,2,2804,0.29,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700835,17-01-2025,Medium,105,3,315,0.37,1,Stock Sync Delay,Cancelled,315,1,1,1,None,Fulfilled,315,0,116.55,0.0,116.55,15,101.55,1
ORD-700836,12-06-2025,Low,2466,1,2466,0.32,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700837,07-01-2025,Low,1360,2,2720,0.3,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700838,23-03-2025,High,1166,3,3498,0.25,1,AI Logic Gap - SKU Mapping,Cancelled,3498,1,1,1,None,Fulfilled,3498,0,874.5,0.0,874.5,15,859.5,1
ORD-700839,15-04-2025,High,1842,3,5526,0.39,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700840,23-01-2025,High,551,3,1653,0.44,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700841,11-06-2025,High,2018,1,2018,0.26,1,Payment Expired,Cancelled,2018,1,1,1,None,Fulfilled,2018,0,524.6800000000001,0.0,524.6800000000001,15,509.68000000000006,1
ORD-700842,12-04-2025,High,2610,1,2610,0.25,1,Vendor Split Possible,Cancelled,2610,1,1,1,None,Fulfilled,2610,0,652.5,0.0,652.5,15,637.5,1
ORD-700843,30-06-2025,Medium,2168,2,4336,0.4,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700844,22-04-2025,Medium,1429,2,2858,0.34,1,Stock Sync Delay,Cancelled,2858,1,1,1,None,Fulfilled,2858,0,971.72,0.0,971.72,15,956.72,1
ORD-700845,14-06-2025,High,1414,3,4242,0.25,1,Payment Expired,Cancelled,4242,0,0,0,Not Recoverable,Cancelled,0,0,1060.5,0.0,0.0,0,0.0,0
ORD-700846,07-03-2025,Low,2598,1,2598,0.43,1,Vendor Split Possible,Cancelled,2598,1,1,1,None,Fulfilled,2598,0,1117.1399999999999,0.0,1117.1399999999999,15,1102.1399999999999,1
ORD-700847,01-02-2025,Medium,304,2,608,0.44,1,Payment Expired,Cancelled,608,1,1,1,None,Fulfilled,608,0,267.52,0.0,267.52,15,252.51999999999998,1
ORD-700848,01-02-2025,Low,1762,1,1762,0.33,1,Payment Expired,Cancelled,1762,1,1,1,None,Fulfilled,1762,0,581.46,0.0,581.46,15,566.46,1
ORD-700849,18-01-2025,Medium,2183,2,4366,0.44,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700850,12-03-2025,Medium,2130,3,6390,0.39,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700851,20-03-2025,Medium,1308,2,2616,0.36,1,Stock Sync Delay,Cancelled,2616,1,1,1,None,Fulfilled,2616,0,941.76,0.0,941.76,15,926.76,1
ORD-700852,30-01-2025,Medium,2728,1,2728,0.27,1,Vendor Split Possible,Cancelled,2728,1,1,1,None,Fulfilled,2728,0,736.5600000000001,0.0,736.5600000000001,15,721.5600000000001,1
ORD-700853,21-03-2025,Low,2741,3,8223,0.39,1,Vendor Split Possible,Cancelled,8223,1,1,0,Customer Abandoned,Cancelled,0,8223,3206.9700000000003,3206.9700000000003,0.0,15,-3221.9700000000003,0
ORD-700854,27-04-2025,High,238,3,714,0.43,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700855,20-01-2025,Medium,620,1,620,0.38,1,Stock Sync Delay,Cancelled,620,1,1,1,None,Fulfilled,620,0,235.6,0.0,235.6,15,220.6,1
ORD-700856,27-05-2025,Low,811,3,2433,0.28,1,Stock Sync Delay,Cancelled,2433,1,1,1,None,Fulfilled,2433,0,681.24,0.0,681.24,15,666.24,1
ORD-700857,05-01-2025,Low,2501,1,2501,0.37,1,Stock Sync Delay,Cancelled,2501,1,1,1,None,Fulfilled,2501,0,925.37,0.0,925.37,15,910.37,1
ORD-700858,31-03-2025,Medium,1467,3,4401,0.38,1,AI Logic Gap - SKU Mapping,Cancelled,4401,1,1,1,None,Fulfilled,4401,0,1672.38,0.0,1672.38,15,1657.38,1
ORD-700859,02-06-2025,Low,627,2,1254,0.3,1,Stock Sync Delay,Cancelled,1254,1,1,1,None,Fulfilled,1254,0,376.2,0.0,376.2,15,361.2,1
ORD-700860,15-01-2025,Low,2324,2,4648,0.41,1,Vendor Split Possible,Cancelled,4648,1,1,1,None,Fulfilled,4648,0,1905.6799999999998,0.0,1905.6799999999998,15,1890.6799999999998,1
ORD-700861,12-04-2025,Low,691,3,2073,0.26,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700862,22-02-2025,High,2524,1,2524,0.42,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700863,21-03-2025,Low,1935,3,5805,0.45,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700864,25-02-2025,High,2102,1,2102,0.27,1,Payment Expired,Cancelled,2102,1,1,1,None,Fulfilled,2102,0,567.5400000000001,0.0,567.5400000000001,15,552.5400000000001,1
ORD-700865,01-06-2025,Medium,288,2,576,0.27,1,AI Logic Gap - SKU Mapping,Cancelled,576,1,1,1,None,Fulfilled,576,0,155.52,0.0,155.52,15,140.52,1
ORD-700866,09-01-2025,High,889,3,2667,0.31,1,Vendor Split Possible,Cancelled,2667,1,1,1,None,Fulfilled,2667,0,826.77,0.0,826.77,15,811.77,1
ORD-700867,11-04-2025,High,1836,1,1836,0.26,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700868,01-05-2025,Low,524,1,524,0.44,1,AI Logic Gap - SKU Mapping,Cancelled,524,1,1,1,None,Fulfilled,524,0,230.56,0.0,230.56,15,215.56,1
ORD-700869,30-01-2025,Medium,1949,1,1949,0.29,1,Vendor Split Possible,Cancelled,1949,1,1,1,None,Fulfilled,1949,0,565.2099999999999,0.0,565.2099999999999,15,550.2099999999999,1
ORD-700870,05-01-2025,High,1902,1,1902,0.4,1,Stock Sync Delay,Cancelled,1902,0,0,0,Not Recoverable,Cancelled,0,0,760.8000000000001,0.0,0.0,0,0.0,0
ORD-700871,26-03-2025,High,1626,1,1626,0.3,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700872,13-05-2025,High,1405,3,4215,0.26,1,Stock Sync Delay,Cancelled,4215,1,1,0,Customer Abandoned,Cancelled,0,4215,1095.9,1095.9,0.0,15,-1110.9,0
ORD-700873,25-01-2025,High,1011,1,1011,0.35,1,AI Logic Gap - SKU Mapping,Cancelled,1011,1,1,1,None,Fulfilled,1011,0,353.84999999999997,0.0,353.84999999999997,15,338.84999999999997,1
ORD-700874,07-03-2025,High,1836,1,1836,0.41,1,Payment Expired,Cancelled,1836,1,1,1,None,Fulfilled,1836,0,752.76,0.0,752.76,15,737.76,1
ORD-700875,19-05-2025,Medium,2141,1,2141,0.28,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700876,26-05-2025,High,2248,3,6744,0.44,1,AI Logic Gap - SKU Mapping,Cancelled,6744,1,1,1,None,Fulfilled,6744,0,2967.36,0.0,2967.36,15,2952.36,1
ORD-700877,03-01-2025,Medium,1920,1,1920,0.26,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700878,06-06-2025,Low,862,2,1724,0.3,1,Stock Sync Delay,Cancelled,1724,0,0,0,Not Recoverable,Cancelled,0,0,517.1999999999999,0.0,0.0,0,0.0,0
ORD-700879,22-03-2025,High,1784,1,1784,0.36,1,AI Logic Gap - SKU Mapping,Cancelled,1784,1,1,1,None,Fulfilled,1784,0,642.24,0.0,642.24,15,627.24,1
ORD-700880,19-03-2025,High,570,3,1710,0.29,1,Payment Expired,Cancelled,1710,1,1,0,Customer Abandoned,Cancelled,0,1710,495.9,495.9,0.0,15,-510.9,0
ORD-700881,06-02-2025,Medium,2317,3,6951,0.38,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700882,02-06-2025,High,2018,1,2018,0.4,1,Stock Sync Delay,Cancelled,2018,1,1,1,None,Fulfilled,2018,0,807.2,0.0,807.2,15,792.2,1
ORD-700883,05-05-2025,High,1941,2,3882,0.33,1,AI Logic Gap - SKU Mapping,Cancelled,3882,1,1,1,None,Fulfilled,3882,0,1281.0600000000002,0.0,1281.0600000000002,15,1266.0600000000002,1
ORD-700884,03-02-2025,Low,518,1,518,0.38,1,Stock Sync Delay,Cancelled,518,1,1,1,None,Fulfilled,518,0,196.84,0.0,196.84,15,181.84,1
ORD-700885,07-03-2025,Low,1983,1,1983,0.33,1,AI Logic Gap - SKU Mapping,Cancelled,1983,0,0,0,Not Recoverable,Cancelled,0,0,654.39,0.0,0.0,0,0.0,0
ORD-700886,11-02-2025,Low,2163,1,2163,0.38,1,Vendor Split Possible,Cancelled,2163,1,1,1,None,Fulfilled,2163,0,821.94,0.0,821.94,15,806.94,1
ORD-700887,12-06-2025,Medium,2005,2,4010,0.39,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700888,13-05-2025,Low,2448,2,4896,0.4,1,AI Logic Gap - SKU Mapping,Cancelled,4896,1,1,1,None,Fulfilled,4896,0,1958.4,0.0,1958.4,15,1943.4,1
ORD-700889,01-05-2025,Low,2294,2,4588,0.29,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700890,16-06-2025,Low,1301,3,3903,0.41,1,Stock Sync Delay,Cancelled,3903,1,1,1,None,Fulfilled,3903,0,1600.23,0.0,1600.23,15,1585.23,1
ORD-700891,14-04-2025,Low,2999,2,5998,0.44,1,Stock Sync Delay,Cancelled,5998,1,1,1,None,Fulfilled,5998,0,2639.12,0.0,2639.12,15,2624.12,1
ORD-700892,18-04-2025,High,1694,1,1694,0.35,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700893,07-04-2025,Medium,2127,3,6381,0.45,1,Stock Sync Delay,Cancelled,6381,1,1,0,Customer Payment Expired,Cancelled,0,6381,2871.4500000000003,2871.4500000000003,0.0,15,-2886.4500000000003,0
ORD-700894,26-03-2025,Low,2381,3,7143,0.36,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700895,04-06-2025,Medium,2465,2,4930,0.26,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700896,23-06-2025,Medium,2935,3,8805,0.45,1,AI Logic Gap - SKU Mapping,Cancelled,8805,1,1,1,None,Fulfilled,8805,0,3962.25,0.0,3962.25,15,3947.25,1
ORD-700897,18-05-2025,Low,463,1,463,0.31,1,Stock Sync Delay,Cancelled,463,1,1,0,Customer Abandoned,Cancelled,0,463,143.53,143.53,0.0,15,-158.53,0
ORD-700898,22-05-2025,High,2141,1,2141,0.3,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700899,06-04-2025,Low,1913,3,5739,0.45,1,Payment Expired,Cancelled,5739,0,0,0,Not Recoverable,Cancelled,0,0,2582.55,0.0,0.0,0,0.0,0
ORD-700900,07-04-2025,Low,1259,3,3777,0.4,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700901,08-02-2025,Low,2009,3,6027,0.32,1,AI Logic Gap - SKU Mapping,Cancelled,6027,1,1,1,None,Fulfilled,6027,0,1928.64,0.0,1928.64,15,1913.64,1
ORD-700902,21-02-2025,Low,2844,3,8532,0.43,1,Stock Sync Delay,Cancelled,8532,1,1,1,None,Fulfilled,8532,0,3668.7599999999998,0.0,3668.7599999999998,15,3653.7599999999998,1
ORD-700903,22-01-2025,Low,2403,2,4806,0.41,1,Vendor Split Possible,Cancelled,4806,1,1,0,Customer Payment Expired,Cancelled,0,4806,1970.4599999999998,1970.4599999999998,0.0,15,-1985.4599999999998,0
ORD-700904,03-06-2025,Low,1859,3,5577,0.39,1,AI Logic Gap - SKU Mapping,Cancelled,5577,1,1,1,None,Fulfilled,5577,0,2175.03,0.0,2175.03,15,2160.03,1
ORD-700905,02-02-2025,Medium,1660,1,1660,0.35,1,AI Logic Gap - SKU Mapping,Cancelled,1660,1,1,1,None,Fulfilled,1660,0,581.0,0.0,581.0,15,566.0,1
ORD-700906,16-05-2025,Low,250,3,750,0.34,1,Stock Sync Delay,Cancelled,750,1,1,0,Vendor SLA Delay,Cancelled,0,750,255.00000000000003,255.00000000000003,0.0,15,-270.0,0
ORD-700907,24-02-2025,Medium,1233,2,2466,0.26,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700908,24-06-2025,Low,1331,3,3993,0.31,1,Vendor Split Possible,Cancelled,3993,1,1,1,None,Fulfilled,3993,0,1237.83,0.0,1237.83,15,1222.83,1
ORD-700909,22-04-2025,Low,1396,3,4188,0.45,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700910,03-04-2025,High,2131,3,6393,0.38,1,AI Logic Gap - SKU Mapping,Cancelled,6393,1,1,1,None,Fulfilled,6393,0,2429.34,0.0,2429.34,15,2414.34,1
ORD-700911,27-05-2025,High,956,2,1912,0.3,1,Vendor Split Possible,Cancelled,1912,1,1,1,None,Fulfilled,1912,0,573.6,0.0,573.6,15,558.6,1
ORD-700912,26-03-2025,Medium,260,1,260,0.3,1,Payment Expired,Cancelled,260,1,1,1,None,Fulfilled,260,0,78.0,0.0,78.0,15,63.0,1
ORD-700913,21-03-2025,Low,3000,3,9000,0.35,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700914,05-04-2025,Low,2424,3,7272,0.37,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700915,22-06-2025,High,861,2,1722,0.36,1,Stock Sync Delay,Cancelled,1722,1,1,1,None,Fulfilled,1722,0,619.92,0.0,619.92,15,604.92,1
ORD-700916,14-02-2025,Low,779,3,2337,0.43,1,Payment Expired,Cancelled,2337,1,1,1,None,Fulfilled,2337,0,1004.91,0.0,1004.91,15,989.91,1
ORD-700917,04-05-2025,Low,2455,1,2455,0.26,1,Vendor Split Possible,Cancelled,2455,0,0,0,Not Recoverable,Cancelled,0,0,638.3000000000001,0.0,0.0,0,0.0,0
ORD-700918,07-06-2025,Low,1600,3,4800,0.29,1,Stock Sync Delay,Cancelled,4800,1,1,1,None,Fulfilled,4800,0,1392.0,0.0,1392.0,15,1377.0,1
ORD-700919,28-02-2025,High,1557,2,3114,0.3,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700920,23-03-2025,Medium,550,3,1650,0.38,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700921,20-06-2025,Medium,2634,3,7902,0.36,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700922,04-04-2025,Low,463,3,1389,0.39,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700923,30-03-2025,Low,1290,2,2580,0.34,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700924,10-01-2025,Low,788,2,1576,0.29,1,Stock Sync Delay,Cancelled,1576,1,1,1,None,Fulfilled,1576,0,457.03999999999996,0.0,457.03999999999996,15,442.03999999999996,1
ORD-700925,12-03-2025,High,2542,1,2542,0.4,1,Stock Sync Delay,Cancelled,2542,1,1,1,None,Fulfilled,2542,0,1016.8000000000001,0.0,1016.8000000000001,15,1001.8000000000001,1
ORD-700926,07-05-2025,High,1746,1,1746,0.33,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700927,28-06-2025,Low,1448,3,4344,0.38,1,Payment Expired,Cancelled,4344,0,0,0,Not Recoverable,Cancelled,0,0,1650.72,0.0,0.0,0,0.0,0
ORD-700928,05-06-2025,Medium,1614,1,1614,0.31,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700929,01-04-2025,Low,2679,1,2679,0.45,1,AI Logic Gap - SKU Mapping,Cancelled,2679,0,0,0,Not Recoverable,Cancelled,0,0,1205.55,0.0,0.0,0,0.0,0
ORD-700930,07-03-2025,Medium,1879,1,1879,0.26,1,AI Logic Gap - SKU Mapping,Cancelled,1879,1,1,1,None,Fulfilled,1879,0,488.54,0.0,488.54,15,473.54,1
ORD-700931,11-06-2025,High,2932,1,2932,0.37,1,Payment Expired,Cancelled,2932,0,0,0,Not Recoverable,Cancelled,0,0,1084.84,0.0,0.0,0,0.0,0
ORD-700932,16-03-2025,High,2531,1,2531,0.35,1,Stock Sync Delay,Cancelled,2531,1,1,1,None,Fulfilled,2531,0,885.8499999999999,0.0,885.8499999999999,15,870.8499999999999,1
ORD-700933,26-01-2025,High,476,3,1428,0.43,1,Payment Expired,Cancelled,1428,0,0,0,Not Recoverable,Cancelled,0,0,614.04,0.0,0.0,0,0.0,0
ORD-700934,20-04-2025,High,1258,1,1258,0.44,1,Payment Expired,Cancelled,1258,1,1,1,None,Fulfilled,1258,0,553.52,0.0,553.52,15,538.52,1
ORD-700935,22-06-2025,High,618,1,618,0.25,1,AI Logic Gap - SKU Mapping,Cancelled,618,1,1,1,None,Fulfilled,618,0,154.5,0.0,154.5,15,139.5,1
ORD-700936,22-06-2025,Low,1806,2,3612,0.38,0,Stock Sync Delay,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700937,13-03-2025,Medium,1554,1,1554,0.27,1,Stock Sync Delay,Cancelled,1554,1,1,1,None,Fulfilled,1554,0,419.58000000000004,0.0,419.58000000000004,15,404.58000000000004,1
ORD-700938,25-04-2025,Medium,1261,1,1261,0.4,1,Vendor Split Possible,Cancelled,1261,1,1,0,Late Detection,Cancelled,0,1261,504.40000000000003,504.40000000000003,0.0,15,-519.4000000000001,0
ORD-700939,09-03-2025,Low,484,2,968,0.28,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700940,29-01-2025,High,2620,2,5240,0.34,0,AI Logic Gap - SKU Mapping,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700941,13-05-2025,Medium,189,2,378,0.43,0,Payment Expired,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700942,14-06-2025,Medium,1337,2,2674,0.45,1,AI Logic Gap - SKU Mapping,Cancelled,2674,1,1,1,None,Fulfilled,2674,0,1203.3,0.0,1203.3,15,1188.3,1
ORD-700943,03-06-2025,High,194,2,388,0.29,0,Vendor Split Possible,Fulfilled,0,0,0,0,Not Recoverable,Fulfilled,0,0,0.0,0.0,0.0,0,0.0,0
ORD-700944,07-06-2025,High,1185,1,1185,0.43,1,AI Logic Gap - SKU Mapping,Cancelled,1185,1,1,0,Customer Abandoned,Cancelled,0,1185,509.55,509.55,0.0,15,-524.55,0
